"","n_original","n_replication","p_reorder","progress","rep","id","logl","unrestricted.logl","baseline.logl","nvar","nobs","npar","df","objective","chisq","pvalue","baseline.chisq","baseline.npar","baseline.df","baseline.pvalue","nfi","pnfi","tli","nnfi","rfi","ifi","rni","cfi","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.pvalue","aic.ll","aic.ll2","aic.x","aic.x2","bic","bic2","ebic.25","ebic.5","ebic.75","ebic1","sensitivity","specificity","correlation","bias","true_pos","false_pos","true_neg","false_neg","type","error","errorMessage"
"417",907,200,0.2,FALSE,13,417,-9710.11608348095,-9262.1421519483,-11673.7952113269,41,902,428,474,21.7482011120263,895.947863065281,2.32458358348475e-28,4823.30611875719,82,820,0,0.81424611231266,0.470673972239269,0.817662707336944,0.817662707336944,0.678653612017682,0.902985016105086,0.894600150338672,0.894600150338672,0.066715266810402,0.0600092615039742,0.0733704443154819,3.67806899452816e-05,20276.2321669619,18672.6339136868,-52.0521369347189,1751.94786306528,21687.9119998445,20331.9637020607,23277.3208443939,24866.7296889433,26138.2567645829,28045.5473780422,0.0909090909090909,0.944444444444444,0.602195205032484,0.0256505025106843,2,1,17,20,"semi",FALSE,""
"418",907,500,0.3,FALSE,41,418,-24476.0778938724,-23737.5878814697,-29249.5677296973,41,902,415,487,22.5513518527064,1476.98002480533,2.85824862506309e-100,11023.9596964551,82,820,0,0.866020915762213,0.514331934117314,0.83664117974452,0.83664117974452,0.774408934137607,0.906046900308598,0.902980798214124,0.902980798214124,0.0637622645868031,0.0600560728932145,0.0674972332936899,1.07020714512629e-09,49782.1557877448,53892.631978221,502.980024805329,2306.98002480533,51531.21814859,50213.9824978225,53072.3505562723,54613.4829639546,55846.3888901004,57695.7477793191,0.409090909090909,0.944444444444444,0.0179113454097242,0.0478004377353041,9,1,17,13,"semi",FALSE,""
"419",907,100,0.3,FALSE,55,419,-4714.08198462005,-4345.38857662932,-5683.85910086525,41,902,445,457,18.9286799696179,737.38681598147,1.65172356107675e-15,2676.94104847188,82,820,2.38440154599348e-195,0.724541257117931,0.403799212808408,0.729069982773427,0.729069982773427,0.505741424150336,0.87369627847799,0.84900607576519,0.84900607576519,0.0783286595410813,0.0678054226255162,0.0885804372592705,1.70638479468632e-05,10318.1639692401,9170.93853571409,-176.61318401853,1627.38681598147,11477.4647020048,10072.0429166468,13130.0042716882,14782.5438413716,16104.5754971184,18087.6229807385,0.0909090909090909,0.944444444444444,0.203961177809718,0.0390496544756027,2,1,17,20,"semi",FALSE,""
"420",907,300,0,FALSE,62,420,-14358.6117531963,-14057.4352714866,-17564.1596518134,41,902,428,474,20.371118631859,602.352963419482,5.58237099805546e-05,7013.44876065357,82,820,0,0.914114584140293,0.528402820588413,0.964148373618672,0.964148373618672,0.851421854419915,0.980372510265429,0.979276011091769,0.979276011091769,0.0300436816794666,0.0221107614045356,0.0370627712276045,0.999999838187332,29573.2235063926,26726.525831974,-345.647036580518,1458.35296341948,31158.4424055455,29801.0792304402,32747.8512500949,34337.2600946444,35608.7871702839,37516.0777837433,0.181818181818182,0.944444444444444,0.742690404262417,0.0205993882294855,4,1,17,18,"semi",FALSE,""
"421",907,300,0,FALSE,60,421,-14398.4578237705,-14139.9241670975,-17869.9032928841,41,902,417,485,20.6367591023533,517.067313346008,0.151726665959255,7459.95825157321,82,820,0,0.930687639808579,0.550467689398976,0.991834752740794,0.991834752740794,0.882812092047494,0.995402508203002,0.995170554974738,0.995170554974738,0.0148456696096245,0,0.0249820841947459,0.999999999999996,29630.915647541,26676.5766644901,-452.932686653992,1351.06731334601,31175.3929394726,29852.9152665312,32723.9524912883,34272.512043104,35511.3596845565,37369.6311467354,0.318181818181818,1,0.702844145041374,0.0246036393425054,7,0,18,15,"semi",FALSE,""
"422",907,100,0.1,FALSE,58,422,-4658.66740367351,-4275.44317571036,-5694.41202867894,41,902,419,483,17.8203883506871,766.448455926309,3.25200879718701e-15,2837.93770593717,82,820,6.03419407681581e-220,0.729927667431585,0.429945199231043,0.761530378825304,0.761530378825304,0.541492106198549,0.879636537641021,0.85953557679588,0.85953557679588,0.076606122812113,0.0662537532111043,0.086669944148871,3.59224845479789e-05,10155.334807347,9055.45980734703,-199.551544073691,1604.44845592631,11246.901115276,9923.59386119735,12802.8878112251,14358.8745071742,15603.6638639335,17470.8478990725,0.181818181818182,1,0.633221718596936,0.0271755172006996,4,0,18,18,"semi",FALSE,""
"423",907,400,0.3,FALSE,93,423,-19489.7128199594,-18989.340617146,-23162.8381119786,41,902,422,480,22.095604377014,1000.74440562676,7.47417876522638e-39,8346.99498966505,82,820,0,0.880107223394066,0.515184716133112,0.881811396513413,0.881811396513412,0.795183173298196,0.933806439903563,0.930816427227363,0.930816427227363,0.0520788867581933,0.047536673112684,0.0566140364876388,0.221740189509342,39823.4256399188,24301.1647703536,40.7444056267632,1844.74440562676,41507.8236787984,40168.7897049092,43074.9510909476,44642.0785030968,45895.7804328162,47776.3333273953,0.272727272727273,1,0.356527434703092,0.0282612432678229,6,0,18,16,"semi",FALSE,""
"424",907,500,0.3,FALSE,35,424,-24599.5163815073,-23734.9422922823,-28497.9654681056,41,902,427,475,23.0451058032458,1729.1481784499,8.43180787077458e-142,9526.04635164659,82,820,0,0.818482073819533,0.474120713493022,0.751315842421602,0.751315842421602,0.68664273796214,0.861436111392608,0.855945152622269,0.855945152622269,0.0726679015058418,0.0690040451193942,0.0763652721083729,6.3726801613484e-14,50053.0327630145,55129.5883185701,779.148178449897,2583.1481784499,51852.6704210408,50497.3460285643,53438.3656935235,55024.0609660063,56292.6171839925,58195.4515109717,0.227272727272727,0.888888888888889,0.360045543533319,0.0279343072978755,5,2,16,17,"semi",FALSE,""
"425",907,500,0.3,FALSE,55,425,-24383.8534880183,-23820.2960378777,-28829.4033402831,41,902,421,481,22.1824542292899,1127.11490028119,8.3196933313698e-54,10018.2146048108,82,820,0,0.887493436231647,0.520590661984661,0.88025014543473,0.88025014543473,0.808200868419856,0.932253291232927,0.929756487748909,0.929756487748909,0.0518319249296961,0.0479082827451998,0.0557672690448127,0.217831534586391,49609.7069760365,54165.1428734724,165.114900281194,1969.11490028119,51384.0569854723,50047.7769638503,52947.4708255548,54510.8846656373,55761.6157377033,57637.7123458023,0.136363636363636,1,0.325772222833481,0.0271478432533134,3,0,18,19,"semi",FALSE,""
"426",907,300,0,FALSE,51,426,-14222.8007773946,-13951.2066920764,-17160.1353351866,41,902,414,488,19.4657121265142,543.188170636477,0.0422493328639894,6417.85728622055,82,820,0,0.915363002570542,0.544752616163932,0.983433979036992,0.983433979036992,0.857782094483288,0.990693170514454,0.990141197280551,0.990141197280551,0.0194156735310537,0.00407328406831027,0.028182958482404,0.9999999999996,29273.6015547892,26285.6015547892,-432.811829363523,1371.18817063648,30806.9674992969,29494.0040542183,32344.3863349124,33881.805170528,35111.7402390205,36956.6428417592,0.0909090909090909,0.944444444444444,0.682255591687343,0.0248459128859541,2,1,17,20,"semi",FALSE,""
"427",907,100,0.2,FALSE,50,427,-4723.17602147845,-4377.41310738751,-5723.56923988509,41,902,424,478,19.1105607067859,691.525828181891,5.17055543459224e-10,2692.31226499516,82,820,1.13632961896268e-197,0.743147985776778,0.433200899025976,0.804359804326657,0.804359804326657,0.559375205725854,0.90357013707714,0.88595608105871,0.88595608105871,0.0668361244776058,0.0555541515518318,0.0775593062029586,0.00849400170049541,10294.3520429569,9185.42896603383,-264.474171818109,1539.52582818189,11398.9442018159,10059.8456917219,12973.4987580985,14548.0533143811,15807.6969594072,17697.1624269464,0.0909090909090909,1,0.741487751006443,0.0245242257702101,2,0,18,20,"semi",FALSE,""
"428",907,100,0.2,FALSE,72,428,-4681.76968932677,-4314.53324446353,-5718.25769731286,41,902,417,485,18.2824340637523,734.472889726499,1.66629384612492e-12,2807.44890569868,82,820,3.05118894443631e-215,0.738384236223984,0.436727261669064,0.787773555128562,0.787773555128562,0.557680564337458,0.892581968492672,0.874475822240674,0.874475822240674,0.0717200872991372,0.0609993075413873,0.0820424265740144,0.000747250252347564,10197.5393786535,9101.27522771015,-235.527110273501,1568.4728897265,11283.8953462106,9966.904594538,12832.4548980263,14381.014449842,15619.8620912945,17478.1335534734,0,1,0,0.0283429332691161,0,0,18,22,"semi",FALSE,""
"429",907,100,0.3,FALSE,24,429,-4716.4246497763,-4306.00979332714,-5704.74130980422,41,902,411,491,18.9755332727428,820.829712898319,5.48504525239641e-19,2797.46303295416,82,820,1.04852899222004e-213,0.706580675694752,0.423086721666004,0.721443200763367,0.721443200763367,0.50997180054928,0.856997615749398,0.833205623871723,0.833205623871723,0.0819604137841211,0.0720438509666119,0.0916815126604295,4.34417245065433e-07,10254.8492995526,9169.38776109106,-161.170287101681,1642.82971289832,11325.5742459937,10027.5330015394,12851.8523654092,14378.1304848246,15599.152980357,17430.6867236556,0.0909090909090909,1,0.536589067113186,0.0269352188594728,2,0,18,20,"semi",FALSE,""
"430",907,300,0.2,FALSE,75,430,-14642.9456427546,-14091.5963774377,-17551.8362583184,41,902,425,477,22.2666778955811,1102.69853063392,1.66859056183374e-51,6920.4797617614,82,820,0,0.840661548246004,0.489018973796761,0.823682013475491,0.823682013475491,0.726084841848477,0.902894312736558,0.897434537107084,0.897434537107084,0.0661245532183191,0.0610202544163259,0.0712419764039206,2.21834439373403e-07,30135.8912855093,27262.0817616998,148.698530633923,1952.69853063392,31709.9988372382,30362.1498899957,33288.2669655875,34866.5350939368,36129.1495966163,38023.0713506355,0.136363636363636,0.944444444444444,0.595651289059364,0.0242519895311094,3,1,17,19,"semi",FALSE,""
"431",907,200,0.1,FALSE,65,431,-9669.40297174804,-9145.88919051229,-11524.6832573642,41,902,400,502,21.3410699946973,1047.02756247152,1.39256861502841e-40,4757.58813370378,82,820,0,0.779924715413226,0.47746610626517,0.773901170981253,0.773901170981254,0.640514475376186,0.871926618519551,0.861583399795841,0.861583399795841,0.0736787715641241,0.0673984778834214,0.0799496520010545,1.60387458869593e-09,20138.8059434961,18542.7860429986,43.0275624715177,1847.02756247152,21458.1328901153,20190.8914903174,22943.561716797,24428.9905434788,25617.3336048241,27399.8481968422,0.227272727272727,1,0.889402886209398,0.0169856459929772,5,0,18,17,"semi",FALSE,""
"432",907,200,0.1,FALSE,83,432,-9598.72878526788,-9235.56346705971,-11668.7492073119,41,902,444,458,20.6343281298956,726.330636416329,1.73353361614092e-14,4866.37148050436,82,820,0,0.850744925798174,0.475172165872639,0.881272073274719,0.881272073274719,0.732774757979263,0.939131573279839,0.933686109219294,0.933686109219294,0.054123689452989,0.0465990631228127,0.0614319387333014,0.178191975390478,20085.4575705358,18472.5596113521,-189.669363583671,1614.33063641633,21549.9104812831,20143.2725275074,23198.7364788998,24847.5624765165,26166.6232746099,28145.2144717499,0.0909090909090909,1,0.0640544967032601,0.0326677446179302,2,0,18,20,"semi",FALSE,""
"433",907,400,0,FALSE,93,433,-19018.4194787328,-18779.8140707975,-22927.1861313643,41,902,437,465,19.7391376708806,477.210815870574,0.337691399740581,8294.74412113358,82,820,0,0.942468289690248,0.534448481348738,0.997119225582338,0.997119225582338,0.898546231281728,0.998440457864055,0.998366390116813,0.998366390116813,0.00810244084774821,0,0.019111804357546,1,38910.8389574655,28836.8389574655,-452.789184129426,1351.21081587057,40655.1089645517,39268.47899633,42277.9399577015,43900.7709508513,45199.0357453711,47146.4329371508,0.227272727272727,1,0.745731623446504,0.0182830674341126,5,0,18,17,"semi",FALSE,""
"434",907,500,0.2,FALSE,87,434,-24368.1397372584,-23682.7815217117,-29167.690544908,41,902,421,481,22.1195992262505,1370.71643109349,2.09963691333681e-86,10969.8180463928,82,820,0,0.875046566379082,0.513289510278461,0.850561627091343,0.850561627091343,0.786981672413403,0.915174767341924,0.9123416373548,0.9123416373548,0.0608230599356145,0.0570561809797671,0.0646165655393341,1.6664537056954e-06,49578.2794745168,54133.7153719527,408.71643109349,2212.71643109349,51352.6294839526,50016.3494623306,52916.0433240351,54479.4571641176,55730.1882361836,57606.2848442826,0.136363636363636,1,0.702137322277812,0.0243032962955259,3,0,18,19,"semi",FALSE,""
"435",907,500,0,FALSE,5,435,-24029.3871204425,-23745.1075380348,-28993.1843389042,41,902,438,464,20.7645887589869,568.559164815502,0.000629073391539742,10496.1536017389,82,820,0,0.945831664970937,0.535202307983554,0.980903436401125,0.980903436401126,0.904271476888294,0.989577595303427,0.9891941396221,0.9891941396221,0.0212293677541097,0.0144253980542487,0.026992447177529,1,48934.7742408851,55239.1021097375,-359.440835184498,1444.5591648155,50780.772587994,49390.5335156176,52407.3171532105,54033.861718427,55335.0973706001,57286.9508488599,0.181818181818182,1,0.676783301870378,0.0229890562597467,4,0,18,18,"semi",FALSE,""
"436",907,500,0.2,FALSE,25,436,-24367.1625220534,-23819.2647171201,-28928.9381766559,41,902,424,478,22.1156903654304,1095.79560986654,1.80784257776555e-50,10219.3469190716,82,820,0,0.892772442452116,0.520421009136721,0.8872457048648,0.8872457048648,0.816053143955513,0.936580062798398,0.934272496250457,0.934272496250456,0.0508420974167517,0.0468837513138042,0.0548095293551461,0.357726905077491,49582.3250441068,54387.6583774401,139.795609866538,1943.79560986654,51369.3188778378,50023.5166707885,52943.8734341204,54518.427990403,55778.0716354291,57667.5371029683,0.318181818181818,1,0.872516073237665,0.0160325742333438,7,0,18,15,"semi",FALSE,""
"437",907,300,0.2,FALSE,36,437,-14578.4440737649,-14128.6497434976,-17648.1647098468,41,902,424,478,21.8366674356495,899.588660534642,3.5335965281476e-28,7039.0299326985,82,820,0,0.872199909769417,0.508428727889977,0.883707359972208,0.883707359972208,0.780761351487284,0.935743524285181,0.93220990008136,0.93220990008136,0.0542212948778726,0.0487588191289772,0.0596407460755941,0.100333587839918,30004.8881475298,27121.6881475298,-56.4113394653577,1747.58866053464,31575.291916784,30230.6143788292,33149.8464730667,34724.4010293493,35984.0446743754,37873.5101419145,0.227272727272727,0.944444444444444,0.0960737457753042,0.0388592660465857,5,1,17,17,"semi",FALSE,""
"438",907,200,0.1,FALSE,89,438,-9491.19172637604,-9130.60474659429,-11418.2107483424,41,902,430,472,19.5589575409772,721.173959563508,1.05150310287592e-12,4575.21200349613,82,820,0,0.842373651972318,0.484878492354798,0.884723695161433,0.884723695161433,0.726157615714621,0.939273437650504,0.933645834288044,0.933645834288044,0.0513765963877824,0.0437475647993654,0.0587333916719981,0.374267796044821,19842.3834527521,18237.7947081633,-222.826040436492,1581.17395956351,21260.6599203677,19898.375415585,22857.4959090506,24454.3318977334,25731.8006886797,27648.0038750991,0.136363636363636,1,0.76337012781891,0.0211845038963685,3,0,18,19,"semi",FALSE,""
"439",907,200,0.2,FALSE,4,439,-9543.84656638769,-9179.54559514616,-11612.8488154752,41,902,434,468,20.0855059410937,728.601942483048,1.14209951919649e-13,4866.60644065814,82,820,0,0.850285419343563,0.485284849088765,0.887162181991557,0.887162181991557,0.737679580901115,0.940753521371179,0.935599879478108,0.935599879478108,0.0527656023107105,0.0452187384117388,0.0600715786644239,0.265375919551756,19955.6931327754,18348.9697285201,-207.398057516952,1596.60194248305,21387.1628698572,20012.2059510765,22998.8531468069,24610.5434237566,25899.8956453163,27833.9239776559,0.136363636363636,1,0.67225639591213,0.0253772168184971,3,0,18,19,"semi",FALSE,""
"440",907,300,0.2,FALSE,4,440,-14582.5912849257,-14036.3926391476,-17340.3344642769,41,902,419,483,21.8643155100551,1092.39729155626,3.7373833023822e-49,6607.88365025854,82,820,0,0.834682729089287,0.491648485548934,0.821249424343057,0.821249424343057,0.719337138412454,0.900504674642997,0.894711551167923,0.894711551167923,0.0648509088865458,0.0597486710480137,0.0699624580042942,1.56812080631674e-06,30003.1825698515,27070.1825698515,126.397291556263,1930.39729155626,31555.0674267324,30226.2469352157,33111.0541226815,34667.0408186306,35911.8301753899,37779.0142105288,0.181818181818182,1,0.823201457751875,0.0178960823203085,4,0,18,18,"semi",FALSE,""
"441",907,400,0.1,FALSE,32,441,-19521.3231209363,-18910.8472290156,-23679.5457811225,41,902,413,489,22.2536558818982,1220.95178384144,2.8180361839375e-64,9537.39710421381,82,820,0,0.871982704452769,0.519999442045615,0.859200654205444,0.859200654205444,0.785328870452497,0.91910702244704,0.916035512081051,0.916035512081051,0.0611725819666412,0.0568866476198307,0.0654783956195068,1.27571119287184e-05,39868.6462418726,15442.6462418726,242.951783841439,2046.95178384144,41517.1210998282,40206.6447225385,43050.826363377,44584.5316269259,45811.495837765,47651.9421540237,0.409090909090909,1,0.734793806894022,0.0222370638773069,9,0,18,13,"semi",FALSE,""
"442",907,100,0.3,FALSE,51,442,-4666.87287052007,-4275.02256184546,-5674.61670833839,41,902,430,472,17.9844976876182,783.700617349214,7.44604030496926e-18,2799.18829298585,82,820,5.69307969073817e-214,0.720025759141322,0.414453851603297,0.726396024927507,0.726396024927507,0.513604073084499,0.866061281638155,0.842510882641199,0.842510882641199,0.0812639319671066,0.0711043633326098,0.0912096039687056,1.26788474741346e-06,10193.7457410401,9073.92700992231,-160.299382650786,1643.70061734921,11313.968921015,9955.92090370276,12910.8049096979,14507.6408983807,15785.109689327,17701.3128757464,0.0909090909090909,1,0.404248922611649,0.0273228747624869,2,0,18,20,"semi",FALSE,""
"443",907,500,0.1,FALSE,91,443,-24306.490014837,-23825.1555717389,-29001.7462628414,41,902,426,476,21.8730003365649,962.668886196261,3.29319877176562e-35,10353.1813822051,82,820,0,0.907017094489344,0.526512362166985,0.912056726911293,0.912056726911293,0.839819364456433,0.95072795898301,0.948950002450946,0.948950002450946,0.0452197661750419,0.0410972486075303,0.0493292526449343,0.972522387324122,49464.980029674,54448.5964680302,10.6688861962612,1814.66888619626,51260.4030796019,49908.2527489345,52842.3847800179,54424.3664804339,55689.9518407668,57588.329881266,0.181818181818182,1,0.768475922157063,0.0186697039801748,4,0,18,18,"semi",FALSE,""
"444",907,500,0,FALSE,24,444,-24200.0118563026,-23955.775317516,-29423.4262339926,41,902,422,480,21.4470877024272,488.473077573144,0.384622760533848,10935.3018329532,82,820,0,0.955330626896722,0.559217927939545,0.998569015428984,0.998569015428984,0.923689820948567,0.999189590342917,0.999162350495015,0.999162350495015,0.00594175814789701,0,0.0164067035465208,1,49244.0237126052,53880.5431931247,-471.526922426856,1332.47307757314,51022.5883301394,49683.1342467083,52589.7157422886,54156.8431544378,55410.5450841572,57291.0979787362,0.181818181818182,1,0.813548098845859,0.0178408351419938,4,0,18,18,"semi",FALSE,""
"445",907,300,0.3,FALSE,67,445,-14505.7563735278,-14090.688020062,-17681.7559865587,41,902,421,481,21.352082767402,830.13670693152,5.35938121393111e-21,7182.13593299329,82,820,0,0.884416458463556,0.518785751854842,0.906446219207933,0.906446219207933,0.802955293014793,0.947898877082536,0.945122721267092,0.945122721267092,0.0491886145216069,0.0435090810479923,0.054777411294877,0.587098137666653,29853.5127470555,26941.0209437768,-131.86329306848,1672.13670693152,31412.8051688858,30077.6418587939,32976.2190089683,34539.6328490508,35790.3639211168,37666.4605292159,0.227272727272727,1,0.865562682604314,0.0181269216641284,5,0,18,17,"semi",FALSE,""
"446",907,500,0.1,FALSE,23,446,-24252.2674285131,-23832.2066780077,-28755.3255594658,41,902,418,484,21.6561099912693,840.121501010777,1.45849672722708e-21,9846.2377629162,82,820,0,0.914675887253615,0.539881865159451,0.93315638690945,0.93315638690945,0.855442618900752,0.961961925126344,0.96054596495631,0.96054596495631,0.038361132027845,0.0339893064606809,0.0426661562777454,0.999997744277621,49340.5348570262,53665.0286841867,-127.878498989223,1676.12150101078,51102.2410421667,49775.4832059719,52654.5141660491,54206.7872899315,55448.6057890374,57311.3335376963,0.272727272727273,1,0.100252031331155,0.0411089406565412,6,0,18,16,"semi",FALSE,""
"447",907,200,0.1,FALSE,49,447,-9692.62847375255,-9233.7162558418,-11598.0291508229,41,902,432,470,21.5733250147424,917.824435821502,3.11874673818958e-31,4728.62578996217,82,820,0,0.805900387006762,0.461918514503876,0.800106032196089,0.800106032196089,0.661358122011798,0.894842970970342,0.885426628209953,0.885426628209953,0.0690223858091122,0.0623764291282454,0.0756330306169912,2.94312298509958e-06,20249.2569475051,18643.6260462176,-22.1755641784985,1781.8244358215,21674.1300498539,20305.5093380721,23278.3931826701,24882.6563154864,26166.0668217394,28091.1825811189,0.181818181818182,0.944444444444444,0.568304437872172,0.0281804734527164,4,1,17,18,"semi",FALSE,""
"448",907,100,0.2,FALSE,80,448,-4772.52245953481,-4354.60063111482,-5809.51669563235,41,902,432,470,20.0974894679131,835.843656839976,6.81055839959483e-23,2909.83212903505,82,820,4.05926977873062e-231,0.712751932147662,0.408528546474879,0.694578136825474,0.694578136825474,0.498843796512941,0.850053758827799,0.824941127204845,0.824941127204845,0.0882264563061438,0.0784297308072613,0.0978964496608816,1.81205472848944e-09,10409.0449190696,9285.58545961016,-104.156343160024,1699.84365683998,11534.4784394165,10170.1139196981,13138.7415722327,14743.004705049,16026.415211302,17951.5309706815,0.136363636363636,1,0.151410998739593,0.0388887725807675,3,0,18,19,"semi",FALSE,""
"449",907,500,0.3,FALSE,6,449,-24501.3169795073,-23937.1502252453,-29126.8097722759,41,902,428,474,22.6523081952462,1128.33350852404,2.83528771699503e-55,10379.3190940611,82,820,0,0.89129021872257,0.51520922399329,0.881584729037757,0.881584729037757,0.811936665300648,0.933941198429806,0.931550197029142,0.931550197029142,0.0525442754241437,0.0486072556792887,0.0564949527978545,0.141984779298013,49858.6339590147,55030.8029730992,180.33350852404,1984.33350852404,51662.4862251394,50303.9877708538,53251.8950696888,54841.3039142383,56112.8309898778,58020.1216033371,0.272727272727273,1,0.119874939860038,0.0355608293133015,6,0,18,16,"semi",FALSE,""
"450",907,200,0.1,FALSE,43,450,-9621.7194425637,-9059.27051343888,-11394.1612781278,41,902,417,485,20.8642347028539,1124.89785824964,8.63322205152821e-53,4669.78152937779,82,820,0,0.759111245103682,0.448986529116202,0.718973880947392,0.718973880947392,0.59272416697942,0.847089303525772,0.833783332023762,0.833783332023762,0.0812212111248918,0.0750267757979199,0.0874320905110727,0,20077.4388851274,18478.3012704485,154.897858249642,1958.89785824964,21452.8372269779,20131.7380676886,23001.3967787936,24549.9563306093,25788.8039720619,27647.0754342407,0.181818181818182,1,0.491639269186435,0.0281894072401423,4,0,18,18,"semi",FALSE,""
"451",907,300,0,FALSE,37,451,-14304.3159239987,-14037.1305759424,-17150.1218729917,41,902,433,469,20.0091464372081,534.370696112561,0.0195020102829248,6225.98259409863,82,820,0,0.914170865716992,0.522861141489353,0.978857834103789,0.978857834103789,0.849936268417769,0.988644972423649,0.987907712432533,0.987907712432533,0.0215548252418136,0.00943564736412988,0.0299859977361008,0.999999999988455,29474.6318479974,26669.8258778481,-403.629303887439,1400.37069611256,31078.3696595235,29705.14943798,32686.3463644065,34294.3230692894,35580.7044331958,37510.2764790554,0.181818181818182,1,0.853180375903255,0.0177877521804184,4,0,18,18,"semi",FALSE,""
"452",907,100,0.3,FALSE,2,452,-4739.82149025265,-4308.13554115641,-5943.00846703521,41,902,413,489,19.4434700822698,863.371898192485,3.87217642660318e-23,3269.74585175761,82,820,1.41304855685639e-288,0.735951374407772,0.438878319616342,0.743736234220754,0.743736234220754,0.557219073649025,0.865369969731014,0.847179290895059,0.847179290895059,0.087497811622355,0.0778596094100567,0.09700688993389,1.9668382478244e-09,10305.6429805053,9216.58565566453,-114.628101807515,1689.37189819248,11381.5782673184,10077.220520458,12915.2835308673,14448.9887944161,15675.9530052552,17516.3993215139,0,0.944444444444444,-0.0991005474661419,0.0399889083434899,0,1,17,22,"semi",FALSE,""
"453",907,200,0,FALSE,25,453,-9512.84266894692,-9238.24616532424,-11534.8569827848,41,902,426,476,19.775466966686,549.193007245351,0.0112500835750622,4593.22163492117,82,820,0,0.880434028467086,0.511081216524796,0.966583252670042,0.966583252670042,0.794025007023131,0.982222718683749,0.980601985696268,0.980601985696268,0.0277278580081489,0.014228712482643,0.0377115860431629,0.999976763670381,19877.6853378938,18275.0245449423,-402.806992754649,1401.19300724535,21282.7685360433,19933.1564452585,22864.7502364593,24446.7319368754,25712.3172972082,27610.6953377074,0.227272727272727,1,0.844880812986839,0.0198865666255212,5,0,18,17,"semi",FALSE,""
"454",907,200,0.2,FALSE,92,454,-9608.71659322891,-9225.49209496415,-11453.7324192446,41,902,431,471,20.7342062095059,766.448996529525,1.79219959976447e-16,4456.48064856096,82,820,0,0.8280147369703,0.475603586723184,0.858552855745642,0.858552855745642,0.700577673706255,0.925868666145399,0.918754140312436,0.918754140312436,0.0560035823590223,0.0487178652897916,0.0631140775137391,0.086100907514764,20079.4331864578,18474.329738182,-175.551003470475,1628.44899652953,21501.00797144,20135.5553631578,23101.5575321896,24702.1070929391,25982.5467415388,27903.2062144382,0.136363636363636,0.944444444444444,0.71963243444554,0.0260065122050278,3,1,17,19,"semi",FALSE,""
"455",907,100,0,FALSE,37,455,-4671.95679323543,-4360.16541937226,-5737.82273578722,41,902,433,469,18.0861761419255,623.582747726339,2.10200442379791e-06,2755.31463282992,82,820,3.01393528994807e-207,0.773680021767289,0.442507231962022,0.860346941329214,0.860346941329214,0.604301957034492,0.93238780633836,0.920125262784636,0.920125262784636,0.0574108649491336,0.0447006259137458,0.0690395456309208,0.159615301663308,10209.9135864709,9084.63214934512,-314.417252273661,1489.58274772634,11337.9522770037,9970.42950608229,12945.9289818867,14553.9056867696,15840.287050676,17769.8590965356,0.181818181818182,0.944444444444444,0.462631513368068,0.0390176010130696,4,1,17,18,"semi",FALSE,""
"456",907,400,0.3,FALSE,99,456,-19629.8002313091,-18917.8231357562,-23303.1322596796,41,902,422,480,22.7960414337626,1423.95419110594,3.01761042773323e-94,8770.61824784678,82,820,0,0.837644946927712,0.4903287494211,0.797174463728942,0.797174463728942,0.722643451001508,0.886141881957826,0.881272856816942,0.881272856816942,0.0701172452302341,0.0659292257448004,0.0743370062529868,0,40103.6004626183,24581.3395930531,463.954191105942,2267.95419110594,41787.9985014979,40448.9645276087,43355.1259136471,44922.2533257963,46175.9552555157,48056.5081500947,0.227272727272727,0.833333333333333,0.138481134659545,0.0370869627725204,5,3,15,17,"semi",FALSE,""
"457",907,100,0.2,FALSE,59,457,-4740.22655747474,-4330.88601612952,-5719.65760281491,41,902,420,482,19.4515714267117,818.68108269044,7.87837664248115e-20,2777.54317337077,82,820,1.1969093757274e-210,0.705249916350749,0.414549341074465,0.707400095462697,0.707400095462697,0.498557948978453,0.853332715935785,0.828008348796366,0.828008348796366,0.0835768191732682,0.0736608342109448,0.0933157340346735,1.27149371365043e-07,10320.4531149495,9218.77087195883,-145.31891730956,1658.68108269044,11414.6245930645,10088.1590877827,12974.3248610803,14534.0251290961,15781.7853435088,17653.4256651277,0.136363636363636,1,0.0730032804741197,0.0377015316991555,3,0,18,19,"semi",FALSE,""
"458",907,300,0.2,FALSE,74,458,-14631.8751833986,-14048.6521832138,-17425.4190219876,41,902,416,486,22.1928748332078,1166.44600036962,7.90961208538366e-58,6753.53367754762,82,820,0,0.827283603508558,0.490316867445316,0.806510306305891,0.806510306305891,0.708585503862176,0.89143321194951,0.885321962030077,0.885321962030077,0.0683153143144908,0.0633056805701097,0.0733432571738974,2.84951218176843e-09,30095.7503667973,27130.4170334639,194.446000369622,1998.44600036962,31636.5238762543,30317.2176126005,33181.3698560032,34726.2158357522,35962.0926195514,37815.9077952502,0.227272727272727,0.944444444444444,0.723811617992816,0.0228514370659472,5,1,17,17,"semi",FALSE,""
